name:ID,:LABEL
NỘI TIẾT,ORGAN
ĐẠI,ORGAN
CỔ TAY,ORGAN
TÊ NGỨA,DISEASESYMTOM
KHÔNG ĐỜM,DISEASESYMTOM
TÚI MẬT,ORGAN
HAY XÚC ĐỘNG,DISEASESYMTOM
MẤT TRÍ NHỚ,DISEASESYMTOM
DA NỔI MÀY ĐAY,DISEASESYMTOM
HỆ THỐNG MIỄN DỊCH,ORGAN
ĐAU QU,DISEASESYMTOM
TẮC NGHẼN ĐƯỜNG,DISEASESYMTOM
BAO TỬ,ORGAN
ONG RUỒI CHÍCH,DISEASESYMTOM
VẾT NỨT,DISEASESYMTOM
Ổ BỤNG,ORGAN
NHÃN CẦU,ORGAN
RUỘT,ORGAN
TÍCH NƯỚC DƯỚI,DISEASESYMTOM
NHẸ CÂN,DISEASESYMTOM
RỤNG TRỨNG,DISEASESYMTOM
TIẾT NIỆU,ORGAN
MÀNG PHỔI,ORGAN
NÁCH,ORGAN
THIẾU VẬN ĐỘNG,DISEASESYMTOM
UNG THƯ TỬ CUNG,DISEASESYMTOM
GIẢM,DISEASESYMTOM
TỦY RĂNG,ORGAN
HẠT MẨN ĐỎ,DISEASESYMTOM
LÀN DA,ORGAN
MẮC BỆNH LAO,DISEASESYMTOM
HỘI CHỨNG RAMSAY HUNT,DISEASESYMTOM
HOANG MANG,DISEASESYMTOM
KHÔNG ĐỀU,DISEASESYMTOM
TỤY,ORGAN
VIÊM 2,DISEASESYMTOM
NỔI MỀ DAY,DISEASESYMTOM
THIẾU MÁU CHI,DISEASESYMTOM
VIÊM BÌ,DISEASESYMTOM
CƠ QUAN TIÊU HÓA,ORGAN
ĐỨT GÂN,DISEASESYMTOM
XÂY XẨM MẶT,DISEASESYMTOM
NANG,ORGAN
CƠ QUAN,ORGAN
NÚM VÚ,ORGAN
RỐN,ORGAN
150,DISEASESYMTOM
ĐÔI CHÂN,ORGAN
TRÁN,ORGAN
MÓN,ORGAN
THROMBOPHILIA,DISEASESYMTOM
ĐẦU VÚ,ORGAN
Ô MẮT,DISEASESYMTOM
NỔI BAN CÓ BỌNG NƯỚC,DISEASESYMTOM
CƠ XƯƠNG,ORGAN
CỔ CHÂN,ORGAN
DẠ DÀY RUỘT,ORGAN
TÚI KHÍ,ORGAN
HÀM RĂNG,ORGAN
THIẾU MÁU NÃO CỤC BỘ THOÁNG QUA,DISEASESYMTOM
NHAU THAI,ORGAN
RỤNG LÔNG MÀY,DISEASESYMTOM
TẠNG,DISEASESYMTOM
TÂM THẦN KINH,DISEASESYMTOM
RĂNG HÀM MẶT,ORGAN
SUY SỤP,DISEASESYMTOM
TIM PHỔI,ORGAN
VIÊM TÚI,DISEASESYMTOM
NẶNG MẶT,DISEASESYMTOM
TRIỆU CHỨNG VIÊM DA CƠ ĐỊA,DISEASESYMTOM
MỎI CƠ,DISEASESYMTOM
MẮT CÁ CHÂN,ORGAN
HẠCH THẦN KINH,ORGAN
DÂY THANH ÂM,ORGAN
MÔNG,ORGAN
NHA,ORGAN
VI MẠCH,ORGAN
HẠ ÁP,DISEASESYMTOM
ĐÔI MẮT,ORGAN
CƠ QUAN HÔ HẤP,ORGAN
MÓNG CHÂN,ORGAN
VÙNG CỔ,ORGAN
BẮP TAY,ORGAN
NGÓN ÚT,ORGAN
THỊT,ORGAN
ĐỈNH ĐẦU,ORGAN
KHUỶU TAY,ORGAN
PEYRONIE,DISEASESYMTOM
ĐÙI,ORGAN
NGÓN BÀN CHÂN,ORGAN
MỤN NƯỚC NGỨA,DISEASESYMTOM
THÁI DƯƠNG HÀM,ORGAN
TỤT,DISEASESYMTOM
MẤT PHỐI HỢP ĐỘNG TÁC,DISEASESYMTOM
TÂM THU NHĨ,ORGAN
KẾT MẠC MẮT,ORGAN
GỐI,ORGAN
UNG THƯ DA,DISEASESYMTOM
HỆ THỐNG TIÊU HÓA,ORGAN
EF50,DISEASESYMTOM
FALLOT,DISEASESYMTOM
NG TAY,ORGAN
ECZEMA,DISEASESYMTOM
NHUYỄN SỤN KHỚP,DISEASESYMTOM
VIÊM ĐA DÂY THẦN KINH,DISEASESYMTOM
DÒNG MÁU,ORGAN
NƯỚU,ORGAN
BỆNH GAN NHIỄM MỠ,DISEASESYMTOM
TẮC,DISEASESYMTOM
LÔNG MI,ORGAN
RỐI LOẠN TIẾNG NÓI,DISEASESYMTOM
XƯƠNG MU,ORGAN
CẲNG TAY,ORGAN
THẦN KINH MẠCH,ORGAN
ĐÁM ĐỎ,DISEASESYMTOM
TUYẾN TIỀN LIỆT,ORGAN
RỐI LOẠN NỘI TIẾT,DISEASESYMTOM
BẮP CHÂN,ORGAN
KHÓ TẬP TRUNG,DISEASESYMTOM
NỔI MỦ,DISEASESYMTOM
VIÊM XƠ ĐƯỜNG,DISEASESYMTOM
XUẤT HUYẾT NỘI SỌ,DISEASESYMTOM
CẰM,ORGAN
ÂY BỆNH,DISEASESYMTOM
GIẢM KHẢ NĂNG TẬP TRUNG,DISEASESYMTOM
MỤN MỦ,DISEASESYMTOM
RỐI LOẠN CO THẮT KHÍ,DISEASESYMTOM
ĐAU NẶNG ĐẦU,DISEASESYMTOM
VÙNG DA MỎNG,ORGAN
BIẾN LIỆT DÂY THẦN KINH SỐ 7,DISEASESYMTOM
CO THẮT VÒI,DISEASESYMTOM
XƯƠNG ĐÒN,ORGAN
SUY GIẢM,DISEASESYMTOM
UNG THƯ TỤY,DISEASESYMTOM
RỖNG TỦY,DISEASESYMTOM
RĂNG CỬA,ORGAN
PHÌNH GIÁP,DISEASESYMTOM
TẮC NGHẼN MẠCH,DISEASESYMTOM
CƠ MẶT,ORGAN
LÒNG BÀN CHÂN,ORGAN
MÀNG NHĨ,ORGAN
120,DISEASESYMTOM
HODGKIN,DISEASESYMTOM
RÁCH SỤN CHÊM,DISEASESYMTOM
ĐƯỜNG DẪN KHÍ TRONG PHỔI,ORGAN
KÝ SINH TRÙNG,DISEASESYMTOM
TRÀN KHÍ DƯỚI,DISEASESYMTOM
TRONG,DISEASESYMTOM
TỤ DỊCH,DISEASESYMTOM
VIÊM LỘ TUYẾN,DISEASESYMTOM
THIẾU MÁU NÃO THOÁNG QUA,DISEASESYMTOM
BIỂU MÔ,ORGAN
TẮC HUYẾT KHỐI TĨNH MẠCH,DISEASESYMTOM
SUY GIẢM SỨC KHỎE,DISEASESYMTOM
THỊ LỰC KÉM,DISEASESYMTOM
ĐẦU GỐI,ORGAN
TIỂU NÃO,ORGAN
KHỐI U NANG BUỒNG TRỨNG,DISEASESYMTOM
GỐI CHÂN,ORGAN
ÀNH TAI,ORGAN
KHẢ NĂNG TẬP TRUNG,DISEASESYMTOM
NYHA,DISEASESYMTOM
GÂN,ORGAN
QUY ĐẦU,ORGAN
LYMPHOM KHÔNG HOCKIN,DISEASESYMTOM
UNG THƯ BUỒNG TRỨNG,DISEASESYMTOM
PHỔI TẮC NGHẼN,DISEASESYMTOM
CHU KỲ KHÔNG ĐỀU,DISEASESYMTOM
SẮC TỐ,ORGAN
TĂNG TIẾT DỊCH,DISEASESYMTOM
RĂNG MIỆNG,ORGAN
PHÙ SƯNG,DISEASESYMTOM
BỆNH PHỔI BIỆT LẬP,DISEASESYMTOM
"37,4 ĐỘ C",DISEASESYMTOM
BUỒNG TRỨNG,ORGAN
TỤT LỢI,DISEASESYMTOM
LIÊN NHĨ,ORGAN
NÃO BỘ,ORGAN
DÁNG ĐI CỨNG VÀ VỤN VỀ,DISEASESYMTOM
S. AUREUS,DISEASESYMTOM
ĐẠI NÃO,ORGAN
PHÓNG TINH,DISEASESYMTOM
VI KHUẨN HP,DISEASESYMTOM
MU BÀN TAY,ORGAN
KHỐI THAI,ORGAN
SUY TUYẾN YÊN,DISEASESYMTOM
CẢM GIÁC BỒNG BỀNH,DISEASESYMTOM
ROTAVIRUS,DISEASESYMTOM
BAN SẨN ĐỎ,DISEASESYMTOM
TIỂU KHÔNG TỰ CHỦ,DISEASESYMTOM
MẦM BỆNH,DISEASESYMTOM
MÓNG TAY,ORGAN
ĐƯỜNG TIÊU HOÁ,ORGAN
ĐẦU NGÓN CHÂN,ORGAN
BỤNG DƯỚI,ORGAN
THỐNG KINH,DISEASESYMTOM
RỐI LOẠN TIẾT NIỆU,DISEASESYMTOM
ÂM HỘ,ORGAN
GIẢ QUẶM,DISEASESYMTOM
HIV/AIDS,DISEASESYMTOM
TAI MŨI,ORGAN
TRÀN DỊCH TINH MẠC,DISEASESYMTOM
RỐI LOẠN DINH DƯỠNG,DISEASESYMTOM
ĐỘNG YẾU,DISEASESYMTOM
TRIỆU CHỨNG VIÊM DA,DISEASESYMTOM
VẾT PHỒNG RỘP,DISEASESYMTOM
GÓT CHÂN,ORGAN
HUYẾT KHỐI,ORGAN
BỆNH KHỬ MEN,DISEASESYMTOM
QUẦNG VÚ,ORGAN
THỞ D,DISEASESYMTOM
CẢM XÚC DỄ THAY ĐỔI,DISEASESYMTOM
BỐI RỐI,DISEASESYMTOM
VẬT,ORGAN
TÁI,DISEASESYMTOM
BUỒNG,ORGAN
TIẾNG,DISEASESYMTOM
HUYẾT ÁO,DISEASESYMTOM
PID,DISEASESYMTOM
THANH KHÍ QUẢN,ORGAN
BỆNH NANG,DISEASESYMTOM
SUY GIẢM KHẢ NĂNG DI,DISEASESYMTOM
TĨNH MẠCH TAY,ORGAN
GÂN GÓT CHÂN,ORGAN
ĐẦU MẶT,ORGAN
YẾU KHI,DISEASESYMTOM
LIỆT HAI CHI,DISEASESYMTOM
KHỨU GIÁC,DISEASESYMTOM
TRÀN KHÍ TRUNG THẤT,DISEASESYMTOM
MẤT KINH NGUYỆT,DISEASESYMTOM
MÔ GIÁP,ORGAN
TUYẾN GIÁP THỂ,ORGAN
TIỀN LIỆT TUYẾN,ORGAN
ĐỈNH,ORGAN
TẦNG SINH MÔN,ORGAN
LYMPHO,ORGAN
NỘI,ORGAN
LIỆT NỬA THÂN,DISEASESYMTOM
KHUNG XƯƠNG,ORGAN
SỨC KHỎE GIẢM SÚT,DISEASESYMTOM
LIỆT CƠ VẬN NHÃN,DISEASESYMTOM
RÒ ĐỘNG TĨNH MẠCH,DISEASESYMTOM
TẾ BÀO LÔNG TRONG,ORGAN
VÙNG VÒM,ORGAN
LÓA MẮT,DISEASESYMTOM
VÙNG RỐN,ORGAN
BỆNH ĐA HỒNG CẦU,DISEASESYMTOM
TUYẾN CẬN GIÁP,ORGAN
HUYẾT KHỐI TĨNH MẠCH,DISEASESYMTOM
TUYẾN NƯỚC BỌT,ORGAN
ỐNG,ORGAN
ĐÁY CHẬU,ORGAN
LỢI,ORGAN
TÊ ĐÁM RỐI,DISEASESYMTOM
KINH KHÔNG ĐỀU,DISEASESYMTOM
HUYẾT SẮC TỐ,ORGAN
ỐC TAI,ORGAN
HUY,ORGAN
HASHIMOTO,DISEASESYMTOM
LỢI SƯNG,DISEASESYMTOM
SẦN,DISEASESYMTOM
KHÓ THỞ KHÒ KHÈ,DISEASESYMTOM
VI SINH VẬT,ORGAN
HẠCH,ORGAN
MẪN CẢM,DISEASESYMTOM
ĐỘT QỤY,DISEASESYMTOM
HỘI CHỨNG LIỆT DÂY THẦN KINH SỐ 7,DISEASESYMTOM
TĂNG TIẾT,DISEASESYMTOM
CƯƠNG CỨNG,DISEASESYMTOM
VIÊM TẮC TĨNH MẠCH,DISEASESYMTOM
MŨI,ORGAN
TỦY,ORGAN
CĂNG NGỰC,DISEASESYMTOM
BỆNH GIÃN TĨNH MẠCH THỪNG TINH,DISEASESYMTOM
125,DISEASESYMTOM
TIM THAI,ORGAN
XƠ NANG,DISEASESYMTOM
PHÙ NỀ GAI THỊ,DISEASESYMTOM
CO GIẬT CỤC BỘ,DISEASESYMTOM
NOA,DISEASESYMTOM
MANG TAI,ORGAN
TỦI THÂN,DISEASESYMTOM
VI THỂ,ORGAN
ĐỘNG MẠCH CHỦ,ORGAN
RUỘT GIÀ,ORGAN
KINH,DISEASESYMTOM
MẮC BỆNH PHỔI THỂ HANG,DISEASESYMTOM
TÁI XANH,DISEASESYMTOM
BẠCH HUYẾT,ORGAN
SỐT LẠNH,DISEASESYMTOM
SỐT VÀNG DA,DISEASESYMTOM
NÃO THẤT,ORGAN
NANG TÓC,ORGAN
KHOA,ORGAN
MÀNG CỨNG,ORGAN
DƯƠNG TÍNH,DISEASESYMTOM
NHỊP THỞ,DISEASESYMTOM
HƠI,DISEASESYMTOM
TRÍ NÃO,ORGAN
HÔN,ORGAN
HỘI CHỨNG MÀNG,DISEASESYMTOM
HẸP MẠCH NỘI S,DISEASESYMTOM
TEO GAI THỊ,DISEASESYMTOM
THƯƠNG TỔN,DISEASESYMTOM
TUYẾN NHỜN,ORGAN
GIÃN,DISEASESYMTOM
TỰ ÁI,DISEASESYMTOM
KHUNG CHẬU,ORGAN
LẠC,DISEASESYMTOM
THÂN,ORGAN
COXSACKIE,DISEASESYMTOM
BẤT SẢN,DISEASESYMTOM
BỆNH HÔI NÁCH,DISEASESYMTOM
110,DISEASESYMTOM
TỔN THƯƠNG CHÀM,DISEASESYMTOM
ĐƯỜNG,ORGAN
ẾU NGỦ,DISEASESYMTOM
ĐẦU XƯƠNG,ORGAN
ĐẠI TRÀNG RUỘT,ORGAN
TÂM TRƯƠNG THẤT,ORGAN
TUYẾN PHỔI,ORGAN
VÒI TỬ CUNG,ORGAN
THOÁI HÓA VAN 2 LÁ,DISEASESYMTOM
KHUÔN MẶT,ORGAN
CẢM GIÁC KIẾN BÒ,DISEASESYMTOM
MỤN CƠM,DISEASESYMTOM
TRỰC KHUẨN,DISEASESYMTOM
VÙNG CHẨM,ORGAN
RUỘT NON,ORGAN
KHỦNG HOẢNG,DISEASESYMTOM
HỘI CHỨNG NƯỚC MẮT CÁ SẤU,DISEASESYMTOM
HỘI CHỨNG SỢ,DISEASESYMTOM
TÀN NHANG NÁM,DISEASESYMTOM
THỞ KHÔNG SÂU,DISEASESYMTOM
CUSHING,DISEASESYMTOM
BEAG,DISEASESYMTOM
CÓ M,DISEASESYMTOM
HỘI CHỨNG LIỆT NỬA NGƯỜI,DISEASESYMTOM
PHÔI THAI,ORGAN
KẾT TRÀNG,ORGAN
Ý THỨC SUY GIẢM,DISEASESYMTOM
MÔ CẦU,ORGAN
DÂY THẦN KINH NGOẠI BIÊN,ORGAN
GÃY ĐẦU,DISEASESYMTOM
VI KHUẨN LAO,DISEASESYMTOM
BÁN CẦU,ORGAN
THALASSAMIE,DISEASESYMTOM
VARICELLA ZOSTER,DISEASESYMTOM
STAPHYLOCOCCUS AUREUS,DISEASESYMTOM
CƠ HOÀNH,ORGAN
THỦY TINH THỂ,ORGAN
TÊ TỦY,DISEASESYMTOM
CẬN THỊ GIẢ,DISEASESYMTOM
BỆNH ƯNG THƯ VÒM HẦU,DISEASESYMTOM
TIỂU ĐƯỢNG,DISEASESYMTOM
NƯỚC MẮT,ORGAN
THANH KHÍ PHẾ QUẢN,ORGAN
HERPETIC,DISEASESYMTOM
EV71,DISEASESYMTOM
NHỘNG TẰM,DISEASESYMTOM
KHÓ ĐÔNG,DISEASESYMTOM
THẦN,ORGAN
GIẢM SÚT KHẢ NĂNG,DISEASESYMTOM
DA XẤU,DISEASESYMTOM
SUY CẬN GIÁP,DISEASESYMTOM
THƯỢNG ĐÒN,ORGAN
ĂNG,ORGAN
"100,5OF",DISEASESYMTOM
ENZYME,ORGAN
TỦY SỐNG,ORGAN
CHOÁNG MẶT,DISEASESYMTOM
BỊ BỆNH TRĨ,DISEASESYMTOM
TRÁ,ORGAN
CELIAC,DISEASESYMTOM
PHỤ KHOA,ORGAN
TAM GIÁC,ORGAN
PHÔ,ORGAN
TRẮNG,DISEASESYMTOM
BỆNH NHẦY NHỚT,DISEASESYMTOM
BỆNH MẠCH VÀNH MẠN,DISEASESYMTOM
TIỀN LIỆT,ORGAN
BỆNH LICHEN,DISEASESYMTOM
TRÀNG,ORGAN
GIÁC,ORGAN
HẬU NHIỄM,DISEASESYMTOM
VIÊM TỦY CẮT NGANG,DISEASESYMTOM
TẮC VÒI,DISEASESYMTOM
CƠ CHI,ORGAN
DA QUY ĐẦU,ORGAN
LAO THẬN,DISEASESYMTOM
BUỒN TIỂU,DISEASESYMTOM
LỒI KẾT MẠC,DISEASESYMTOM
NHÂN XƠ TỬ CUNG,DISEASESYMTOM
HCC,DISEASESYMTOM
NỔI MẬN ĐỎ,DISEASESYMTOM
NGHẸN,DISEASESYMTOM
THIẾU HỤT,DISEASESYMTOM
"102,1OF",DISEASESYMTOM
TÚI,ORGAN
SỢ SỆT,DISEASESYMTOM
TIN,ORGAN
RỐI LOẠN KHỚP,DISEASESYMTOM
TINH THẦN SA SÚ,DISEASESYMTOM
RỐI LOẠN XUẤT TINH,DISEASESYMTOM
TÂM PHẾ,ORGAN
ỐNG TAI,ORGAN
LỆ BỘ,ORGAN
MỠ GOUT,DISEASESYMTOM
RỐI LOẠN TÂM THẦN,DISEASESYMTOM
CẢM THƯỜNG,DISEASESYMTOM
NHIỄM SẮC THỂ ĐỒ,DISEASESYMTOM
TẬT NẾP DA THỪA,DISEASESYMTOM
LỘ TUYẾN,ORGAN
ƯƠNG,ORGAN
ĐAU THẦN KINH TỌA,DISEASESYMTOM
CMV,DISEASESYMTOM
ĐAU SƯNG HẠCH BẠCH HUYẾT,DISEASESYMTOM
ỐNG DẪN TINH,ORGAN
HỘI CHỨNG ĐÔNG MÁU GIẢM,DISEASESYMTOM
NỔI CỘM,DISEASESYMTOM
SỎI BỂ THẬN,DISEASESYMTOM
HOÁ MỠ,DISEASESYMTOM
ẠN KIỆT,DISEASESYMTOM
MỀM,DISEASESYMTOM
NEY,ORGAN
ỐNG TIÊU HÓA,ORGAN
MỌC,DISEASESYMTOM
BỘ NÃO,ORGAN
SIÊU B,DISEASESYMTOM
PHÚC MẠCH,ORGAN
TĂNG SINH,DISEASESYMTOM
HỘP,ORGAN
NHỊP/PH,DISEASESYMTOM
TỰ MIỄN DỊCH,DISEASESYMTOM
PHÙ GAI THỊ,DISEASESYMTOM
PHÓNG NOÃN,DISEASESYMTOM
DÂY THẦN KINH MÁC,ORGAN
VIÊM MÀ,DISEASESYMTOM
LOẠN ĐÔNG MÁU,DISEASESYMTOM
180,DISEASESYMTOM
LIỆT DÂY THẦN KINH SỐ 7,DISEASESYMTOM
BỆNH HORTON,DISEASESYMTOM
ỰC QUẢN,ORGAN
RỐI LOẠN TUẦN HOÀN MÁU NÃO,DISEASESYMTOM
DỊ DẠNG ĐỘNG - TĨNH MẠCH MÀNG CỨNG,DISEASESYMTOM
NÓI KHÓ,DISEASESYMTOM
MẤT NƯỚC QUA,DISEASESYMTOM
XƠ HÓA GAN,DISEASESYMTOM
XUẤT TINH NGƯỢC DÒNG,DISEASESYMTOM
UTI,DISEASESYMTOM
CAO HUYẾT ÁO,DISEASESYMTOM
SUY GIẢM TIỂU CẦU,DISEASESYMTOM
LAO MÀNG,DISEASESYMTOM
VIÊM DA MỦ,DISEASESYMTOM
NGÃ XE,DISEASESYMTOM
THOÁI HÓA HOÀNG ĐIỂM,DISEASESYMTOM
CHÁY NẮNG,DISEASESYMTOM
KHỐI,DISEASESYMTOM
LẠC NỘI MẠC TỬ CUNG,DISEASESYMTOM
TĂNG TIỂU CẦU,DISEASESYMTOM
HẸP MẠCH VÀNH,DISEASESYMTOM
TÀN NHANG,DISEASESYMTOM
RỐI LOẠN MIỄN DỊCH,DISEASESYMTOM
HELICOBACTER PYLORI,DISEASESYMTOM
GIẢM SÚT THỊ LỰC,DISEASESYMTOM
XƠ HÓA,DISEASESYMTOM
BONG DA,DISEASESYMTOM
NGỦ KHÔNG,DISEASESYMTOM
CML,DISEASESYMTOM
NHỨC HỐC MẮT,DISEASESYMTOM
BỆNH LÝ GIÃN PHẾ,DISEASESYMTOM
CHÂN TRÁI,ORGAN
CẬN GIÁP,DISEASESYMTOM
HẸP VAN,DISEASESYMTOM
LOẠN THỊ,DISEASESYMTOM
PUPV,DISEASESYMTOM
KHÔ HANH,DISEASESYMTOM
VIÊM SỤN TAI,DISEASESYMTOM
NHÒE MỜ,DISEASESYMTOM
SẸO PHÌ ĐẠI,DISEASESYMTOM
THALASMESIA,DISEASESYMTOM
GIẢM SỰ CHÚ Ý,DISEASESYMTOM
NAN Y,DISEASESYMTOM
COVDID-19,DISEASESYMTOM
ĐI NGOÀI THẤT THƯỜNG,DISEASESYMTOM
HỘI CHỨNG BUỒNG,DISEASESYMTOM
BỎNG RỘP DA,DISEASESYMTOM
Ứ DỊCH,DISEASESYMTOM
DỊ HỢP TỬ,DISEASESYMTOM
LDL,DISEASESYMTOM
PEMPHIGUS,DISEASESYMTOM
ỨT DÂY THẦN KINH,DISEASESYMTOM
VẾT LO,DISEASESYMTOM
UNG THƯ NÃO,DISEASESYMTOM
HẸP VAN 2 LÁ,DISEASESYMTOM
ID MÁU,DISEASESYMTOM
DVT,DISEASESYMTOM
CĂNG THẲNG THẦN KINH,DISEASESYMTOM
VÙNG TRÁN,ORGAN
TRÀO NGƯỢC ĂN MÒN,DISEASESYMTOM
TIỂU ĐƯ,DISEASESYMTOM
DAI D,DISEASESYMTOM
ĐAU ZONA,DISEASESYMTOM
HOÃN,DISEASESYMTOM
TUYẾN DẦU TRÊN,ORGAN
NÔN TRỚ,DISEASESYMTOM
TRÍ NHỚ LẪN LỘN,DISEASESYMTOM
NHÚ,DISEASESYMTOM
HƠI YẾU,DISEASESYMTOM
VÒI TRỨNG,ORGAN
ỐC PHẢN,DISEASESYMTOM
THOÁI HÓA ĐIỂM VÀNG THỂ,DISEASESYMTOM
BỆNH LÝ HEMOGLOBIN,DISEASESYMTOM
Ứ CHỨNG FALLOS,DISEASESYMTOM
SUY GIẢM KHẢ NĂNG LAO ĐỘNG,DISEASESYMTOM
VIÊM Ố,DISEASESYMTOM
HÔ XƯƠNG Ổ RĂNG,DISEASESYMTOM
MẠCH RỐN,ORGAN
GIẢM KHẢ NĂNG,DISEASESYMTOM
SUY TUYẾN THƯỢNG THẬN,DISEASESYMTOM
HỘI CHỨNG CUSHING,DISEASESYMTOM
BƯỚU GIÁP ĐA NHÂN,DISEASESYMTOM
CHỨNG BAN MỤN MỦ,DISEASESYMTOM
VIÊM ĐA RỄ,DISEASESYMTOM
UNG THƯ PHỤ KHOA,DISEASESYMTOM
VÀNG DA DA VÀNG,DISEASESYMTOM
176,DISEASESYMTOM
VIRUS DẠI,DISEASESYMTOM
VIÊM HỌNG HẠT,DISEASESYMTOM
COV2,DISEASESYMTOM
NỔI MỤN LẠ,DISEASESYMTOM
CHÓNG MẮT,DISEASESYMTOM
CHẬM PHÁT TRIỂN,DISEASESYMTOM
ĐI NGOÀI KHÔNG CHỦ ĐỘNG,DISEASESYMTOM
CO THẮT PHẾ QUẢN,DISEASESYMTOM
TÚI PHÌNH MẠCH MÁU,DISEASESYMTOM
KHỐI U CỘT SỐNG,DISEASESYMTOM
BẤT TỈNH,DISEASESYMTOM
ĐA U,DISEASESYMTOM
TIM ĐẬP RẤT NHANH,DISEASESYMTOM
BILIRUBIN,DISEASESYMTOM
IMOTO,DISEASESYMTOM
SỐC PHẢN VỆ,DISEASESYMTOM
GIÃN TĨNH MẠCH TINH,DISEASESYMTOM
VIÊM CẦU KHUẨN,DISEASESYMTOM
BỆNH MẠCH VÀNH TIM,DISEASESYMTOM
LÀN,ORGAN
KHÔ ĐẮNG,DISEASESYMTOM
RÒ THÔNG ĐỘNG TĨNH MẠCH,DISEASESYMTOM
ÌNH MẠCH,DISEASESYMTOM
GIÃN NH,DISEASESYMTOM
NÁM,DISEASESYMTOM
SƯỜN,ORGAN
SITUS,DISEASESYMTOM
MẤT MẬT ĐỘ XƯƠNG,DISEASESYMTOM
XUẤT TINH RA MÁU,DISEASESYMTOM
THÙ,ORGAN
HỆ THỐNG TẠO MÁU,ORGAN
ỤN CÓC,DISEASESYMTOM
NHIỆT ĐỚI,DISEASESYMTOM
38.5 ĐỘ C,DISEASESYMTOM
XUẤT HUYẾT PHỔI,DISEASESYMTOM
MẠC,ORGAN
MIGRAINE,DISEASESYMTOM
ĐỘT TỬ,DISEASESYMTOM
CÓ BẦU,DISEASESYMTOM
NHIỄM ĐỘC GIÁP,DISEASESYMTOM
TĂNG ĐÔNG,DISEASESYMTOM
ĐAU NGỨA,DISEASESYMTOM
TIM NHỊP NHANH,DISEASESYMTOM
UNG BƯỚ,DISEASESYMTOM
TỔ Đ,DISEASESYMTOM
DỊ NGUYÊN HÔ HẤP,DISEASESYMTOM
MẪN NGỨA,DISEASESYMTOM
VITT,DISEASESYMTOM
TÂM,ORGAN
QUIN,DISEASESYMTOM
ẤU TRÙNG,DISEASESYMTOM
MTL,DISEASESYMTOM
GLOCOM,DISEASESYMTOM
Ị DẠNG ĐỘNG TĨNH,DISEASESYMTOM
NHIỄM HP,DISEASESYMTOM
ĐÔNG ĐẶC PHỔI,DISEASESYMTOM
HUYẾT KHỐI NHỎ TRONG,DISEASESYMTOM
NG VIÊM,DISEASESYMTOM
SÀN CHẬU,ORGAN
TÊ TẠI,DISEASESYMTOM
TỤ DỊCH BUỒNG,DISEASESYMTOM
NHÌN LÓA,DISEASESYMTOM
BỆNH ĐÔNG,DISEASESYMTOM
TỔ ĐỈA,DISEASESYMTOM
THẬN HƯ,DISEASESYMTOM
TẾ BÀO MÁU,ORGAN
EPSTEIN-BARR,DISEASESYMTOM
NGƯỜI UỂ OẢI,DISEASESYMTOM
VIRUS VIÊM GAN B TRONG MÁU,DISEASESYMTOM
UNG THƯ VÒM HẦU,DISEASESYMTOM
HECBEC,DISEASESYMTOM
ANTIPHOT,DISEASESYMTOM
GRAVES,DISEASESYMTOM
VIÊM GÂN,DISEASESYMTOM
AVF,DISEASESYMTOM
RỐI LOẠN ĐẠI TIỂU TIỆN,DISEASESYMTOM
Ổ CẶN,DISEASESYMTOM
LOẠ,DISEASESYMTOM
STREPTOCOCCUS PNEUMONIAE,DISEASESYMTOM
THIẾU MEN,DISEASESYMTOM
ĐÁI RẮT,DISEASESYMTOM
CROHN,DISEASESYMTOM
CHẤN THỦY,DISEASESYMTOM
ỪNG TINH,DISEASESYMTOM
KINH MÁC,DISEASESYMTOM
AGEP,DISEASESYMTOM
ỨNG PHỤ,DISEASESYMTOM
TĂNG NHỊP MẠCH,DISEASESYMTOM
38.5°C,DISEASESYMTOM
TRYGLICERIDE,DISEASESYMTOM
VID,DISEASESYMTOM
BỆNH ĐỘNG MẠCH NGOẠI BIÊN,DISEASESYMTOM
NHÂN GIÁP,ORGAN
PHONG BẾ THẦN KINH CHẨM,DISEASESYMTOM
ĂNG THẲNG VỀ CẢM XÚC,DISEASESYMTOM
RỐI LOẠN SINH TINH,DISEASESYMTOM
THÁP,DISEASESYMTOM
TRÀO NGƯỢC DẠ,DISEASESYMTOM
ĐTĐ,DISEASESYMTOM
KHUỶ,ORGAN
KIẾN BA KHOANG CHÍCH,DISEASESYMTOM
CHOLESTEROL TRONG MÁU,DISEASESYMTOM
DÂY THẦN SINH,ORGAN
CUỒNG,DISEASESYMTOM
HERPES ZOSTER,DISEASESYMTOM
RỐI LOẠN RUỘT,DISEASESYMTOM
Ị DẠNG ĐỘNG TĨNH MẠCH MÀNG,DISEASESYMTOM
NHỊP THẤT NHANH,DISEASESYMTOM
KHÓ NÓI CHUYỆN,DISEASESYMTOM
SỨC,DISEASESYMTOM
XƠ CỨNG BÌ,DISEASESYMTOM
GIẢM Ý THỨC,DISEASESYMTOM
THAI NGOÀI,DISEASESYMTOM
THOÁNG QUA,DISEASESYMTOM
VIÊM GIÁP,DISEASESYMTOM
NHIỀU KINH,DISEASESYMTOM
HAI LÁ,DISEASESYMTOM
TÚYP,DISEASESYMTOM
TIỂU L,DISEASESYMTOM
